file name,zero_crossings_rate_mean,zero_crossings_rate_var,spectral_centroid_mean,spectral_centroid_var,Spectral Rolloff_mean,Spectral Rolloff_var,spectral_bandwidth_mean,spectral_bandwidth_var,rms_mean,rms_var,tempo,Chroma features_mean,Chroma features_var,mfcc_mean_a,mfcc_var_a,mfcc_mean_b,mfcc_var_b,mfcc_mean_c,mfcc_var_c,mfcc_mean_d,mfcc_var_d,mfcc_mean_e,mfcc_var_e,mfcc_mean_f,mfcc_var_f,mfcc_mean_g,mfcc_var_g,mfcc_mean_h,mfcc_var_h,mfcc_mean_i,mfcc_var_i,mfcc_mean_j,mfcc_var_j,mfcc_mean_k,mfcc_var_k,mfcc_mean_l,mfcc_var_l,mfcc_mean_m,mfcc_var_m,mfcc_mean_n,mfcc_var_n,mfcc_mean_o,mfcc_var_o,mfcc_mean_p,mfcc_var_p,mfcc_mean_q,mfcc_var_q,mfcc_mean_r,mfcc_var_r,mfcc_mean_s,mfcc_var_s,mfcc_mean_t,mfcc_var_t,genre
D:\Music Genre\THAi3sec/Blues\Blueth0.wav_1.wav_0.wav,0.0845477764423077,0.0009338579234286878,2073.8192105240664,272198.6550191617,4510.791954627404,1567042.5836159985,2285.06493253593,121634.76139769552,0.16164208897609653,0.0020512639769788964,135.99917763157896,0.32260528,0.092779934,-39.251762,2055.712,100.5585,492.65826,-5.3831797,515.7432,46.637787,213.59645,2.80489,115.73732,5.986865,93.07388,-9.538146,103.35195,19.631897,96.917435,-5.6766386,66.55205,12.000316,56.246796,-7.363481,48.94961,10.830547,53.336895,-14.1603365,32.460323,-5.2180796,29.97544,-12.565022,40.219887,-5.992614,46.82183,-11.330988,45.091633,2.0985878,63.59788,-2.3546815,59.303905,4.449757,55.172215,blues
D:\Music Genre\THAi3sec/Blues\Blueth0.wav_1.wav_1.wav,0.08977238581730769,0.0008755284512536764,2220.7258500684293,159989.87297481345,4828.406700721154,1295035.6484298876,2362.365769960013,156057.41116981782,0.15014916429694794,0.0017670659361018809,135.99917763157896,0.34282362,0.090744525,-40.65518,1794.825,95.20911,259.74002,-5.7055373,639.0291,49.834858,272.71902,-2.6010766,69.4111,6.748102,93.87362,-11.834358,79.73673,11.678298,41.178555,-10.728254,120.01327,6.9904914,42.658127,-7.3330297,38.62611,9.302874,90.84591,-14.2551155,23.507732,-6.9675183,40.980705,-12.866974,40.867043,-2.9111338,22.579018,-7.8519306,50.035763,0.65340614,23.06931,-8.009843,26.532557,-0.593532,36.332172,blues
D:\Music Genre\THAi3sec/Blues\Blueth0.wav_1.wav_2.wav,0.0913837139423077,0.0008078775462314222,2071.3642693692345,189703.36502936672,4426.0670823317305,1360036.8091275706,2294.5738789983525,123618.20587175839,0.1585496795227897,0.0011455080062934692,135.99917763157896,0.29950598,0.086123765,-41.90438,1511.3348,101.666794,465.63135,-6.3696456,456.68652,44.768616,255.22206,3.7389085,125.45989,0.6612098,217.99362,-6.997305,50.76575,21.057539,95.53441,-11.982507,63.10973,11.058663,73.18604,-12.009728,49.782284,11.489532,55.33649,-9.448155,42.163147,2.5367875,53.306664,-9.696909,48.01579,0.29130605,31.610254,-7.3083982,35.17117,2.4452083,36.259697,-6.176403,22.08424,-0.67683375,22.520926,blues
D:\Music Genre\THAi3sec/Blues\Blueth0.wav_1.wav_3.wav,0.08352989783653846,0.0009314690680193478,1947.3028071267288,239272.38504593875,4318.4010667067305,1633318.415269908,2209.3553530783984,142751.71484449873,0.1858653135566224,0.001052782797898531,135.99917763157896,0.2676149,0.087175965,-42.97077,2148.1663,103.29027,636.66296,-3.8874793,572.531,48.74651,238.6197,0.3694679,83.36696,9.998415,133.92607,-11.050149,94.656685,13.584916,62.197132,-11.906102,98.19471,9.608348,37.107227,-5.7416663,51.5165,11.113794,70.33325,-14.387378,21.522867,-2.0729516,39.454273,-7.966581,31.75098,3.6577454,29.917746,-6.290719,41.509674,-1.117368,26.292189,-11.999935,70.59858,-8.113975,52.826557,blues
D:\Music Genre\THAi3sec/Blues\Blueth0.wav_1.wav_4.wav,0.08858548677884616,0.0010427139919890454,2016.1305007879193,224002.9067702472,4482.384690504808,1783243.2054667785,2292.7725614643387,147616.17558907327,0.14326266063203363,0.0019915314746303515,129.19921875,0.31541753,0.087757856,-67.502396,3774.171,100.23329,416.93558,-0.6817764,561.7458,48.402508,260.59866,3.0203116,122.4837,3.7781515,170.48225,-6.23533,55.464024,24.77998,135.51988,-7.479454,142.61504,9.982984,55.4938,-12.842912,60.395508,6.7569532,56.575474,-12.037106,42.094456,-0.6544461,28.852762,-7.135773,37.20437,-0.008639879,33.368427,-7.951792,37.623783,5.55489,27.902939,-6.7563024,12.609789,-2.989964,35.24148,blues
D:\Music Genre\THAi3sec/Blues\Blueth0.wav_1.wav_5.wav,0.07989783653846154,0.0011524975793601492,1991.435100226265,279962.4864866489,4288.917142427885,1607194.4203639172,2224.870734069205,135302.83668595593,0.16540241537483033,0.0016905342312096023,135.99917763157896,0.31074125,0.091439426,-49.333363,2622.7007,102.42634,552.94,-5.6154847,593.8008,52.933826,258.43076,1.8639712,145.30109,5.8392143,109.74588,-9.914373,89.28006,13.520521,64.252205,-6.083451,109.8783,11.492951,62.805115,-7.637238,62.092495,9.577164,54.921593,-10.296164,36.241795,-5.329262,51.11459,-6.3647704,32.03089,1.1546314,34.76468,-7.149818,55.97034,0.21290182,22.658955,-8.62399,31.242079,-2.1183743,46.896362,blues
D:\Music Genre\THAi3sec/Blues\Blueth0.wav_1.wav_6.wav,0.08000676081730769,0.000911441625222652,1949.0070989662029,207214.69032336187,4260.675518329327,1610170.7514963557,2229.815356155132,176915.80466119276,0.14657812710366208,0.0018799851546987306,135.99917763157896,0.3347084,0.08930895,-61.946373,3007.124,105.14393,405.78232,-3.6216474,839.03186,54.20352,272.31888,4.370995,169.62816,2.531716,141.46877,-7.288456,67.16224,16.83187,108.399734,-5.113819,79.96677,11.178035,52.345352,-6.2863874,56.506157,6.3466454,52.308964,-13.188197,30.229555,-5.6266828,57.537697,-10.588445,39.519615,-1.5003096,33.75769,-7.4389224,46.065407,3.093677,40.87066,-5.4419227,59.6487,-0.017526127,89.72699,blues
D:\Music Genre\THAi3sec/Blues\Blueth0.wav_1.wav_7.wav,0.08998272235576923,0.0010664655047760913,2002.2549788113727,209367.98264149434,4350.8665114182695,1578022.573922654,2199.135904938227,147313.64801588206,0.15965282984818702,0.0018238531714925015,135.99917763157896,0.30533776,0.090819255,-48.326923,1946.0503,104.834015,490.79367,-7.4364514,731.26,44.94652,326.6464,-1.6239123,49.909798,6.536096,99.91894,-4.3457932,73.73495,28.223179,173.57245,0.22226343,79.258354,10.623911,55.705788,-13.230345,76.25358,5.9508953,51.605297,-12.657957,52.67626,-3.4657137,75.3938,-10.1606,43.879974,-8.27785,44.09544,-14.66758,45.442802,2.7033195,88.410866,1.1249571,108.07127,8.2993965,74.05244,blues
D:\Music Genre\THAi3sec/Blues\Blueth0.wav_1.wav_8.wav,0.07131911057692308,0.0008024536787405522,1930.2284725223647,213175.82404502065,4283.782301682692,1354876.7221525575,2255.8512534852894,112190.35837053158,0.1624524307877305,0.001255263015042217,135.99917763157896,0.32845584,0.092067525,-48.624886,2156.9937,108.36518,449.3346,-2.4538658,438.9362,48.523884,147.22792,1.4166323,103.253365,2.8862412,80.494865,-12.4158125,73.571915,15.602503,54.879097,-15.846015,168.23601,10.579429,47.69133,-8.644626,54.973324,11.770742,70.64606,-8.925074,38.280792,-5.9025617,56.83406,-5.9790797,45.02562,-0.9059414,30.963383,-11.660618,28.361193,-1.7145449,29.005548,-9.958153,23.20891,-5.6686788,34.740658,blues
D:\Music Genre\THAi3sec/Blues\Blueth0.wav_1.wav_9.wav,0.10260667067307692,0.0073486539174819135,2521.8126946721027,762235.9469172382,5356.715557391827,1769341.7092487302,2486.652302385501,72772.02281926712,0.12232744085561671,0.0027877863300162387,135.99917763157896,0.33358502,0.104641184,-92.04356,4167.0625,66.00358,1674.9529,-0.46176594,258.83765,38.558174,316.90094,-7.1457005,320.1006,-1.2576303,161.58221,-24.787611,272.53406,2.1348584,179.51022,-10.730382,172.37764,4.4071174,101.62614,-18.375807,204.87808,3.8783054,78.080826,-10.417603,84.96666,-4.421189,56.171795,-11.891408,62.548206,-3.7773829,44.62751,-14.324463,43.8859,-2.7741568,61.73098,-10.972038,64.13988,-2.0742016,52.146847,blues
D:\Music Genre\THAi3sec/Blues\Blueth1.wav_1.wav_0.wav,0.05976186899038462,0.0005314001529174443,1232.6235442179554,150118.49271830596,2512.9248046875,775712.5800903027,1367.14202404442,135528.48584162854,0.09556707962447653,0.001443280774905328,184.5703125,0.28761575,0.09022276,-189.73927,4360.4336,164.00513,1053.9054,-32.470665,1102.544,43.301945,918.0841,10.405325,426.96826,-16.500425,305.97366,-0.90031224,247.53795,16.095512,67.88373,-20.647787,95.03465,-4.937173,120.77354,11.094505,248.38043,-2.251348,101.16338,-4.0820684,63.76778,1.7300006,70.8395,-16.761719,80.56797,-5.370154,88.22941,-10.966654,68.42262,-9.619751,41.025387,-6.1164393,75.98871,-8.982159,95.50846,blues
D:\Music Genre\THAi3sec/Blues\Blueth1.wav_1.wav_1.wav,0.05701246995192308,0.0008021494199538372,1219.779931217702,310125.32404392207,2544.230769230769,1717146.9121790496,1497.0161738993204,207005.10104996234,0.08629935193020294,0.0018719224578296779,60.09265988372093,0.24869493,0.09231693,-221.6325,5713.9214,146.88408,1147.3154,-8.332294,944.1357,48.582886,501.02832,20.58197,169.22206,-5.302378,243.44298,5.8846693,198.9064,17.107536,104.94812,-17.97967,196.52606,-1.0955374,106.30436,12.957326,86.29058,4.717803,134.70192,-4.6810746,122.717064,3.2542036,62.87051,-12.72448,76.50021,-7.944012,190.51529,-3.2075524,90.53678,-6.4449863,145.70662,-16.440815,82.19253,-11.508779,112.3854,blues
D:\Music Genre\THAi3sec/Blues\Blueth1.wav_1.wav_2.wav,0.049556790865384615,0.0013317740739449946,1093.0216074517136,350315.8915981686,2006.0663311298076,1597313.3420413767,1412.267720979248,227587.8853395396,0.061051063149578234,0.0008474629836559776,184.5703125,0.2954065,0.08953646,-240.77791,5625.281,164.03671,1463.6411,-6.508284,1315.435,34.32078,555.85406,20.31946,245.15215,4.5182734,253.64586,3.2690086,144.17929,13.807553,81.55537,-12.967652,142.26198,-6.0016108,65.839615,1.2781599,113.68346,4.4196963,92.19647,0.11692035,63.70838,4.609037,33.080677,-5.578243,26.035501,2.1199977,48.848022,-2.4773352,57.08954,-6.697184,44.278027,-9.685105,73.87223,-7.302661,65.162636,blues
D:\Music Genre\THAi3sec/Blues\Blueth1.wav_1.wav_3.wav,0.05412785456730769,0.0007137192635846562,1178.949460609076,266076.6196424709,2410.310809795673,1399930.9200084067,1438.1481861360696,210860.44332335817,0.08581401136079275,0.0029714046341086583,60.09265988372093,0.31269273,0.09578539,-208.8759,5260.7114,158.12653,1174.5598,-11.736812,948.1976,43.87194,643.28503,18.998665,252.93852,-7.3807364,400.49677,4.1662397,81.127235,12.092593,93.801636,-19.96287,132.60954,-3.0323787,84.65246,6.8293767,135.46486,-7.9502087,84.86295,-6.2729144,101.67109,2.2174745,63.835636,-8.049592,66.82781,3.7971308,122.81995,0.9733067,41.77382,-4.350125,73.82842,-3.3993642,37.42144,-3.03961,66.53507,blues
D:\Music Genre\THAi3sec/Blues\Blueth1.wav_1.wav_4.wav,0.04326547475961538,0.0003853302594472671,1033.5461673486689,237315.7337635955,2058.905498798077,1571412.105033384,1439.269258238103,243013.4221645798,0.07144241215807448,0.0012893457951658862,60.09265988372093,0.29485106,0.09272288,-229.72247,4746.623,163.75635,1049.4636,2.078947,933.8555,39.30825,306.96167,19.111294,320.60278,-1.0148184,299.69952,3.6695085,116.27851,15.72312,76.73093,-14.9205475,182.87294,-3.7723253,45.330185,8.688843,162.24243,-7.5380936,65.5311,-12.060258,80.51941,3.9896927,35.84958,-7.633499,54.700993,0.25539163,62.63609,2.1209733,48.75155,-1.53841,33.89456,-3.1450071,33.136265,-2.8388138,61.221382,blues
D:\Music Genre\THAi3sec/Blues\Blueth1.wav_1.wav_5.wav,0.057061298076923075,0.0006758204014343623,1358.0360834204766,367448.30066732486,2645.35400390625,2005503.0808416696,1685.3026377063038,255635.92048895938,0.09087550827449217,0.002310698970075157,184.5703125,0.3764762,0.09107331,-161.27269,9004.033,143.97801,1479.6085,-6.5736046,806.2512,31.06105,534.0692,6.0328784,383.52383,6.0210476,219.78223,-1.3374801,118.61071,18.974648,61.846024,-10.409717,117.93333,-0.029867819,92.9977,-3.2761471,97.67554,1.7070439,42.090557,-4.0007405,58.1126,2.4323955,46.059696,-10.548195,78.96376,-2.7250574,39.81003,-10.059535,57.093796,-2.2557015,49.653606,-3.7498116,62.24189,1.0848603,35.522945,blues
D:\Music Genre\THAi3sec/Blues\Blueth1.wav_1.wav_6.wav,0.06833683894230769,0.000634974191880085,1265.8953933329135,176644.43928502168,2634.7530423677886,868092.8031869542,1481.2123440595826,199029.8381242927,0.10075394084179502,0.0011979937961620753,60.09265988372093,0.317754,0.07690775,-148.96695,4193.7773,164.17044,1426.8026,-29.644688,541.8275,41.826862,229.56895,15.322849,201.54459,0.032422815,103.00375,2.8745763,80.76609,18.443735,45.50482,-8.44417,64.01848,4.1914477,68.58561,8.945938,135.58275,-0.5672426,66.383255,-11.444232,69.85878,0.92590666,63.75287,-5.5317135,71.38915,-2.7157478,50.64456,-11.221655,37.168003,-3.7240572,42.153652,-16.49778,41.00251,-10.576766,66.849236,blues
D:\Music Genre\THAi3sec/Blues\Blueth1.wav_1.wav_7.wav,0.06390099158653846,0.0008898565896164031,1290.3433915285207,251792.95107049172,2744.5723783052886,1590644.9613115843,1578.5058015081459,242453.3012283351,0.10641040712709446,0.0021536675941966135,61.5234375,0.33975974,0.09958787,-144.71013,4039.1956,156.76515,1241.4829,-22.414633,558.1203,39.809235,234.65631,12.84998,120.7477,6.940219,201.8825,9.748678,106.00474,19.223272,58.47185,-16.255922,149.69492,-0.62182826,52.66987,1.4143969,86.24942,-4.310956,99.89046,-4.6132803,70.09941,2.9565506,42.63188,-6.35976,31.365868,3.2635095,27.089138,-4.1894464,55.59185,3.1617806,22.636753,-1.4988983,53.113926,-5.8524313,65.415634,blues
D:\Music Genre\THAi3sec/Blues\Blueth1.wav_1.wav_8.wav,0.09101186899038462,0.0036529045697500017,1835.181324145302,809166.1017801291,3815.8492337740386,2708517.122881088,1951.3822254672948,325443.1091828305,0.09214134810690743,0.0019344753183915405,184.5703125,0.35112828,0.08782314,-119.2455,2483.885,128.83829,2165.172,-12.785138,757.16235,39.14114,154.94533,-4.0291314,366.0131,13.546389,177.53157,0.93709826,80.17587,11.151815,61.807526,-13.872359,45.735237,1.2379731,54.30505,-5.45192,48.968147,-1.7258619,54.041767,-8.376987,115.062706,2.6367466,32.161877,-6.570673,55.2009,2.7355146,57.31713,-10.067873,25.56212,2.000559,40.251892,-7.6198525,72.259026,-0.52977026,102.904144,blues
D:\Music Genre\THAi3sec/Blues\Blueth1.wav_1.wav_9.wav,0.09299504206730769,0.005362800860546044,2069.8515372994616,878755.3308767758,4203.860990084135,2903769.2973348866,1998.1510954223422,358051.8303175717,0.09269169810850325,0.0026117235392486933,99.38401442307692,0.24305968,0.094833784,-144.37755,1546.7312,107.51953,1952.4799,-17.01513,1022.5397,38.87633,105.4652,-11.699884,355.57632,-2.6300106,329.6589,-14.100499,83.20885,0.6055981,59.31247,-27.83759,120.4096,-1.0215448,56.13939,-6.9738846,67.41614,-10.625616,93.49734,-16.171843,58.71552,0.48557577,30.777922,-4.393288,59.775723,1.990059,90.55069,-0.5917464,146.57869,0.28569412,37.46288,-10.9342375,58.470524,1.0850178,27.30223,blues
D:\Music Genre\THAi3sec/Blues\Blueth10.wav_1.wav_0.wav,0.08725961538461538,0.0003437938915907279,1839.4755118538474,69776.35595197247,3875.3968224158652,885249.0573324747,2058.868262126354,80146.83090796389,0.18446751016690727,0.0017840844196212037,129.19921875,0.2987501,0.08268795,-25.195768,1077.6469,118.49069,228.50769,-11.516545,357.74072,39.83442,114.07082,-10.707993,114.96429,3.3623953,58.875767,-3.6658413,78.237854,26.462542,83.69713,-5.401488,105.80934,6.613036,45.048233,-7.0207734,43.31105,2.0050879,28.450449,-11.773593,49.40308,-6.151842,126.89507,-9.466487,43.186607,4.3996816,42.56471,-8.57049,102.23166,9.505972,49.066124,1.7159557,110.050514,1.0744065,92.84466,blues
D:\Music Genre\THAi3sec/Blues\Blueth10.wav_1.wav_1.wav,0.08974609375,0.0004471940260667067,1784.1135647176404,71329.57375846886,3628.427546574519,613016.4079528236,1994.498212859234,80107.76047154475,0.17786186321530173,0.001460555492592644,129.19921875,0.31341994,0.08695921,-33.028244,1087.385,119.22825,277.80988,-16.546864,374.48895,40.257088,141.58342,-3.6892738,55.17731,7.0379076,113.3694,-4.027163,72.67795,23.59757,62.089695,-8.350013,94.12323,4.5138364,40.0195,-7.1297994,54.905613,5.1151543,34.887165,-10.890836,39.446655,-3.1638296,55.082592,-9.4338,46.993614,0.075127,79.89291,-8.362902,58.65688,7.2453303,98.228004,1.8076638,204.35956,2.519586,76.29271,blues
D:\Music Genre\THAi3sec/Blues\Blueth10.wav_1.wav_2.wav,0.1064716045673077,0.00044059134093967417,1893.8732807025858,58679.88248324687,3730.1305213341348,533814.0265676749,1975.716591801669,72060.75222871195,0.2058428053555837,0.002137845906475976,129.19921875,0.25472808,0.083664626,-31.364721,1199.5211,111.00093,227.56429,-20.562586,367.05508,39.8619,146.04886,-8.616369,60.29969,9.717109,97.754,-4.3381715,62.058968,20.287397,49.03587,-9.682074,86.26868,4.5654054,57.278133,-2.259774,99.49357,18.534203,97.78861,-6.1665144,54.491302,-3.1454601,133.11214,-16.16798,253.26704,-3.7096715,60.46093,-6.9927416,80.09722,13.180625,97.23001,7.768583,110.36005,-2.8674953,66.99242,blues
D:\Music Genre\THAi3sec/Blues\Blueth10.wav_1.wav_3.wav,0.08108849158653846,0.00040638332536234656,1771.4156537924239,94380.91569760206,3577.658879206731,734393.1712228166,2019.9857894911377,72476.78464488372,0.16818888938284024,0.001668436763307673,129.19921875,0.30682772,0.08379601,-38.490505,1094.119,119.366646,299.68457,-18.6593,193.52335,37.37795,292.19238,3.59813,100.224365,7.297171,105.65572,-10.437667,93.95204,20.331408,104.020195,-2.757536,91.58247,14.509712,45.322094,-1.0846906,25.817375,9.742889,33.263775,-12.874466,42.365154,-0.50552356,54.413986,-8.042571,30.398422,-3.9097054,54.93312,-11.621782,43.075924,3.0072062,59.15518,-7.132016,85.31518,-1.2832952,93.58759,blues
D:\Music Genre\THAi3sec/Blues\Blueth10.wav_1.wav_4.wav,0.10419546274038462,0.0005199707330331294,2043.3573730325659,101498.37379235633,4098.182654747596,986387.5631919627,2083.716900571607,50026.29506515243,0.19930731671431237,0.0013482925910040396,129.19921875,0.30169585,0.08099713,-2.392102,930.8539,108.096176,302.67868,-28.09179,128.19165,33.483772,127.697655,-5.6976933,79.29194,8.0219965,85.186775,-12.603427,72.31273,28.410172,107.819664,-9.887842,80.03592,12.928574,60.482834,-5.8384895,53.52271,10.155688,51.118546,-16.013245,37.330402,-5.294585,50.8382,-5.122897,33.80426,1.5522594,55.902428,-11.3045225,43.796864,2.2883012,32.204704,-2.4165606,37.653748,3.8016124,71.82918,blues
D:\Music Genre\THAi3sec/Blues\Blueth10.wav_1.wav_5.wav,0.10552133413461538,0.0011778803831021462,1923.1261660723083,63932.71561166236,3658.574030949519,699728.9872270011,2000.583448027596,79876.41336113722,0.1776701248605132,0.002880431592003536,129.19921875,0.32808813,0.08686956,-28.180706,1196.7413,111.96438,237.2538,-23.196533,348.87512,42.902103,197.55562,2.5016599,176.72107,5.627492,37.74807,-11.985181,116.82822,20.320818,51.009834,-1.5908024,64.42003,5.056241,50.557713,-6.637152,80.34296,6.2195573,107.86641,-12.8542795,45.82951,-2.206865,62.36314,-6.9599133,68.9392,5.495298,98.92331,-4.8844686,51.412308,10.414532,54.662365,-3.6143665,62.07884,-4.093808,93.78776,blues
D:\Music Genre\THAi3sec/Blues\Blueth10.wav_1.wav_6.wav,0.10609224759615385,0.0003640835666092189,2092.723917683336,131932.8255077515,4372.896634615385,964418.9194666564,2108.8961980342096,97957.49044511914,0.17074419399508461,0.0012702818801843575,129.19921875,0.31534573,0.078623354,-14.9258,1032.7534,104.65197,435.2093,-25.396074,250.92413,41.706642,236.3328,-7.141467,107.151764,7.833941,83.69892,-11.680197,109.39427,20.607317,97.693886,-4.709772,95.25202,5.2696166,72.13835,-6.8505554,73.26499,7.0551343,82.17862,-14.2173395,67.41351,-4.696843,73.99989,-9.421749,70.838036,1.4072264,75.14305,-12.394508,76.83433,2.27336,58.23143,-2.793118,60.6313,4.096418,142.66344,blues
D:\Music Genre\THAi3sec/Blues\Blueth10.wav_1.wav_7.wav,0.10435697115384615,0.001357881895889192,1892.4609561762454,190800.46759907334,3559.6041165865386,1089899.1924284475,1849.8973873179257,132389.05976542464,0.18565733600196616,0.0025176267790894967,129.19921875,0.26752022,0.08850926,-46.120586,4217.253,112.95465,794.93085,-35.032673,291.3665,34.30032,515.4817,-7.142474,169.1974,11.9753275,112.41043,-10.691211,181.83826,22.138494,63.85698,-2.7973862,102.65033,2.8976219,161.95349,-10.120797,96.64043,-4.2040954,129.8744,-12.915644,57.693905,-0.91543597,118.517365,3.834575,97.48323,10.968701,99.854836,-1.3364263,297.0461,5.4221697,156.41791,-3.127498,166.17622,-3.6299467,176.47061,blues
D:\Music Genre\THAi3sec/Blues\Blueth10.wav_1.wav_8.wav,0.08161057692307692,0.0005013860330073791,1819.9820726164266,153256.8817339833,3776.923828125,945370.526427489,1998.995366860103,112904.93022607164,0.14827539153451474,0.001189034858621104,129.19921875,0.34705907,0.08398829,-47.761383,1693.8641,116.03606,545.521,-18.896854,276.37085,55.20727,243.5747,-3.9735484,65.07032,4.7811775,74.0462,-12.331791,60.847626,17.978813,43.022106,-0.9839623,81.696144,11.011313,22.766623,-3.6973069,22.677334,7.540054,33.293404,-9.731224,33.95675,0.7531134,61.966007,-9.222593,31.21458,-1.0780054,42.29384,-12.709891,24.92074,2.44764,62.934216,-10.341823,42.13581,0.14955744,38.9773,blues
D:\Music Genre\THAi3sec/Blues\Blueth10.wav_1.wav_9.wav,0.04490685096153846,0.00048770515171028453,1256.6956438658408,213253.2657444959,2444.5154747596152,1668728.1687705475,1705.8191977570352,106373.3740920936,0.09405410900898954,0.0014953642678110827,143.5546875,0.16582258,0.09216243,-204.32104,11371.44,117.417145,241.85234,0.65345293,166.81168,58.181274,323.35913,-6.2664056,85.18431,10.578919,151.79868,-2.7282758,38.029152,11.244482,63.822475,-5.1760106,43.129757,2.5095801,83.95131,-2.0822031,25.613924,-0.26781288,47.604816,-15.019941,27.118536,-11.811393,43.865967,-12.998644,12.72799,-8.842408,46.938793,-17.509094,30.87388,-2.795184,17.468498,-1.4310484,103.43652,5.3226066,37.16261,blues
D:\Music Genre\THAi3sec/Blues\Blueth11.wav_1.wav_0.wav,0.04726186899038461,0.00029927655789979116,1337.6172790534417,182862.74774822564,2750.3697791466348,1312329.0102125271,1783.3225388347878,141538.8997410696,0.1724470153377904,0.0016171419452335124,198.76802884615384,0.33204234,0.09338823,-81.21046,3313.7727,141.34041,744.2952,-4.48891,689.8626,49.252968,119.98286,4.2304764,118.00699,4.5235047,83.04433,-8.033905,57.21916,19.07518,85.12911,-2.7930155,71.8796,6.289442,24.48505,-9.79819,42.05929,-0.6985826,70.693245,-9.963015,80.38355,-6.2462435,90.26774,-2.5794914,75.545296,4.4571686,34.94811,-8.497859,36.01944,4.758437,26.58245,-5.473183,34.796288,-5.065734,43.54628,blues
D:\Music Genre\THAi3sec/Blues\Blueth11.wav_1.wav_1.wav,0.05878155048076923,0.0005926256349100869,1563.3726875600805,199865.8721468644,3332.180363581731,1226457.7130835436,1924.8707572953417,148823.71145147146,0.14307069038110054,0.0015820039803643435,64.599609375,0.32553998,0.08778544,-88.94599,3482.3906,122.25615,679.3472,-12.585866,607.4096,57.919884,165.77197,13.369991,204.59712,9.975113,84.54953,-8.765193,124.06942,17.013374,44.28798,2.437278,46.9029,8.539192,40.087116,-7.144816,82.81656,5.724458,37.411156,-8.650798,69.013275,-4.6837554,111.305695,-5.4164934,53.20718,0.76760715,17.803848,-13.750896,33.235466,3.272192,47.953854,-3.5484543,22.33703,1.1221285,50.527863,blues
D:\Music Genre\THAi3sec/Blues\Blueth11.wav_1.wav_2.wav,0.057459435096153845,0.0005340290633884408,1566.0358474275572,178711.5135275035,3324.809382512019,1127025.0857802185,1963.1907488501913,105699.6285670191,0.15478662394384254,0.0017501821668505987,129.19921875,0.32031664,0.08914713,-80.1858,3665.9463,122.710915,572.84796,-7.849881,433.39355,50.632717,89.84911,10.31173,160.40387,9.883463,103.75266,-13.680784,223.32425,19.847055,85.36559,-6.454508,87.78931,3.8463397,27.575382,-8.653342,62.244926,5.7564607,53.67166,-4.818386,97.5283,-5.5749774,76.46965,-4.537303,110.89224,-0.04059765,55.12986,-13.233317,35.45139,1.396497,27.563383,-4.997323,42.083393,-0.7815472,40.223003,blues
D:\Music Genre\THAi3sec/Blues\Blueth11.wav_1.wav_3.wav,0.06089618389423077,0.0008123479792352259,1568.1114842384889,290601.5596894054,3375.9093299278848,1180715.4665915924,1950.9765748317018,107439.01519891112,0.16789192857591279,0.0014902953447423664,129.19921875,0.34725067,0.08705187,-84.20036,3512.9182,120.051216,673.57477,-0.9987007,268.66278,60.59224,202.26006,10.410894,305.00632,12.676715,131.27357,-8.321656,244.74039,10.63643,90.756744,-2.9673657,105.32256,7.6229286,40.39133,-13.183847,80.806595,7.9617996,84.61004,-8.073778,60.751354,-9.150205,200.0745,2.3934915,74.0439,6.671519,56.1609,-15.067886,107.783966,4.516703,93.13731,-9.833932,42.24788,-5.547709,63.135147,blues
D:\Music Genre\THAi3sec/Blues\Blueth11.wav_1.wav_4.wav,0.06220327524038462,0.0004351267306762335,1677.7687061246413,240733.24363775292,3790.6719501201924,1324091.3007957696,2033.2227269668633,156548.38636237354,0.16076286167488027,0.0018287565126834594,129.19921875,0.28781974,0.085684225,-68.20846,2315.9087,118.176956,682.4893,-1.1833031,468.4228,55.169853,100.52321,-4.619481,163.12697,5.6533613,81.54136,-7.021838,83.25446,10.563176,58.63874,-5.403275,94.76705,4.457109,43.623154,-9.263305,50.32865,2.4441612,32.76954,-11.164322,67.77402,-7.5997276,35.330753,-10.304694,94.994064,3.237933,76.07702,-11.736487,79.3094,3.7601972,47.161514,-1.1223617,53.63252,1.74302,62.804325,blues
D:\Music Genre\THAi3sec/Blues\Blueth11.wav_1.wav_5.wav,0.05879281850961538,0.0006661880792245357,1446.8620098784513,207811.33200020864,3033.034480168269,1236298.761381059,1798.2165936116367,147556.39331915093,0.15703791285309182,0.0011889986126707168,129.19921875,0.37719366,0.08402129,-73.9,3012.6821,137.12076,744.4795,-10.069082,754.7565,52.95337,95.40087,3.2659316,186.63504,5.2018666,105.78102,-3.5005724,67.66356,16.805943,51.375828,-5.7581835,46.401367,2.7951074,65.22145,-6.2590494,47.86686,3.9194882,29.250973,-8.320332,32.393276,-6.066849,110.700554,-6.9349356,64.26633,4.834691,50.095356,-8.549697,44.437405,9.911651,60.545208,0.5561785,58.18173,-1.3910854,55.95746,blues
